Text	Top5%	Emoji_1	Emoji_2	Emoji_3	Emoji_4	Emoji_5	Pct_1	Pct_2	Pct_3	Pct_4	Pct_5
"\"".@USER Live westminster\""\"" utter bulshit conservatives cear nothing of the people living in social housing just look #Grenfell &amp; It's tenants need say no more merits speak louder than words &amp; Tory words are empty promises!\""\""\"""	0.393080594018	24	16	47	53	33	0.148426	0.100873	0.073076	0.0419425	0.0287628
@USER @USER You are name calling a decorated disabled veteran. - shame on you. Know your subject before making slanderous remarks.	0.4292136617	32	50	55	54	53	0.114518	0.10297	0.0928219	0.0747266	0.0441773
@USER Gonna call bullshit on that one.	0.224976155907	0	38	50	1	19	0.051637	0.0469602	0.0438329	0.0425518	0.0399942
@USER She is the scuttlebutt queen	0.306436594576	26	60	4	63	17	0.0857452	0.0629719	0.0563292	0.0552664	0.0461239
@USER He will get what he deserves😈	0.322561565787	58	55	32	57	50	0.123148	0.0621366	0.0548533	0.044846	0.0375771
@USER @USER Do you hate him that much. He is OUR President.	0.23185659945	32	55	58	50	25	0.0511681	0.0508931	0.0499802	0.0431908	0.0366244
@USER I have tried to follow you.  How are you different from the liberals.  Pandering to the dairy monopoly  is offensive in principal and in practise.  The PPC party may be the only option that reflects my values.  It takes fortitude to do what is right.	0.403589252383	32	34	55	22	27	0.122627	0.0785876	0.0732759	0.0670408	0.0620579
@USER @USER She is a blind fool make America great again America first Americans understand the difference we the people voted for Donald J Trump the ex 🤡 Obama policies was a complete failure let's seat back and enjoy the 🤡 show starting Barack Obama	0.357636217028	32	33	55	40	19	0.113778	0.103324	0.0705245	0.0359016	0.0341075
@USER @USER That's how liberals interoperate the law! One more reason to make sure we flood the courts with conservative Judges.	0.49583356455	50	33	54	53	31	0.142133	0.136971	0.0944744	0.0821033	0.0401522
@USER She is adorable.	0.399369135499	4	16	7	8	49	0.175652	0.0643631	0.0563884	0.0540221	0.048943
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Andre cury earned 6 million from Neymar's transfer to PSG.	0.462711092085	33	40	58	57	31	0.23684	0.0715085	0.05372	0.051867	0.0487756
@USER Maybe he should have used some of your peers? URL	0.369114883244	50	54	9	53	41	0.156568	0.0767595	0.0551109	0.0426875	0.0379887
@USER Does penn state produce criminals too?	0.444258093834	41	12	50	54	62	0.157218	0.0935611	0.0778539	0.0610478	0.0545771
"\""#Politics #Government LIBERALS WON'T LIKE THIS --&gt; @USER says @USER took a call from @USER and talked about our plan.\""\"" URL via @USER\"""	0.399228669703	24	47	33	8	16	0.128573	0.115719	0.0539825	0.0531612	0.047793
Turns out Cody 'Sanjuro' Wilson fancies himself as a samurai.    probably collects fake swords  #RiceKing #usefulidiot #QAnon  #MAGA URL	0.246766634285	0	22	25	33	53	0.0611358	0.056123	0.0532238	0.0385082	0.0377759
@USER I know sex sales and we all know Ridge was going to choose his daughter jmo I wanted Hope to get it	0.298108164221	34	5	27	3	35	0.0850891	0.0636331	0.0606495	0.0455071	0.0432294
@USER I’ll be watching! I feel like it’s less of a ‘by the end of this everyone will stan Jake Paul’ and more of a ‘analyzing what makes Jake Paul the way that he is and trying to understand him psychologically’	0.270152051002	41	28	50	0	62	0.0770714	0.0530655	0.047183	0.047038	0.0457941
@USER @USER She is the most clueless defence minister ever only rivaled by anthony	0.277809798717	0	50	53	28	54	0.0750852	0.0573854	0.0524805	0.0499563	0.0429025
@USER @USER I don’t know where you get your facts or if you’re making them up but give it up man! URL	0.322300575674	58	33	40	57	50	0.0899433	0.0786384	0.0538782	0.0500455	0.0497952
@USER @USER @USER Farrakhan has refered to white people as Blue eyed devils. Will not even repeat what he has said about Jews. He is anti-Semitic.	0.383674360812	44	32	55	50	54	0.108813	0.100367	0.0748717	0.0504064	0.0492171
@USER @USER Harrison Ford is NOT using renewable energy to power his home. He is using the same power plant the rest of the neighborhood is using. And that power plant is releasing toxins up into the air.	0.457875467837	32	55	33	22	53	0.185096	0.126585	0.066086	0.0454168	0.0346918
"\""@USER Wow, Erick, working on your PhD in theology\""\"". You should pick another career, unless you are Evangelical, then I understand.\""\""\"""	0.388892702758	16	24	47	33	53	0.169638	0.113189	0.0378558	0.0343453	0.0338643
@USER Carrey is looking more like a tranny every day ?!	0.398905429989	12	54	39	0	28	0.157775	0.0667967	0.0641989	0.0561898	0.0539445
@USER Picking acts by such nonsensical elements and portraying to world. Pseudo Liberals pastime. Our's is a Country with much great achievements dating back Centuries. Spread that. But that won't suit your agenda. @USER	0.386806361377	33	50	40	32	55	0.181374	0.0593454	0.0564986	0.0481866	0.0414015
@USER @USER The failure is the Liberal experiment to rush everyone away from Traditional Christian Family Values. We have always had violence but liberal ideology has destroyed society. Liberals create crisis situations to further their warped attempt to take power away from individuals.	0.485935173929	32	55	22	34	27	0.176196	0.106257	0.0690303	0.06739	0.0670622
@USER Fuck em all. Complete morons	0.378217916936	32	55	58	37	38	0.102941	0.0942735	0.0799955	0.0627201	0.0382874
@USER @USER Congress tried Secret Shah Bano strategy for #TripleTalaq.   Then they openly took a position to appease Muslim conservatives for votes. @USER trying to confuse now about their position on it again for votes.   People of India are smarter now to know their real reason.	0.317376364022	22	54	32	50	55	0.0746511	0.0671948	0.0616434	0.0610264	0.0528606
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER A visit to the DC Holocaust Museum revealed Hitler won by 43% of the popular vote and 32% of the seats. He also used the Schutzstaffel (SS) to intimidate his opponents reminding one of the Antifa thugs we have today. Hitler also got the Muslims on his side. Uncanny.	0.435249235481	33	63	31	44	13	0.135953	0.0953564	0.0944353	0.0596103	0.0498941
Tonight: Exposing the truth behind the accusations targeting Supreme Court pick Brett Kavanaugh. Also: Hurricane Florence damage totals rise in concert with the floodwaters &amp; the blatant congressional republican betrayal that could cost them the election #MAGA #TCOT #KAG URL	0.243442811072	33	44	58	40	63	0.0590551	0.0557965	0.0455387	0.0443939	0.0386586
@USER @USER @USER If economy plummets post-Brexit then less money for public services; if less immigration  to work on farms and services no doubt you will step in? #Conservatives #BrexitShambles 2/2	0.477107297629	33	32	50	55	22	0.127088	0.126175	0.0925809	0.0719576	0.0593061
@USER @USER she is a cracchead lol just waiting for her to leak it herself	0.297572210431	0	50	54	41	51	0.0792952	0.0587984	0.0552161	0.0550167	0.0492458
"\""@USER @USER Fair enough. Save your breath for crying for help, when reality will hit you, as it always does to libertarians &amp; conservatives\""\"".\""\""\"""	0.343279272318	24	16	33	47	46	0.140127	0.0587835	0.055476	0.0506239	0.0382686
@USER And when did Breitbart become a reliable source of anything?	0.364762224257	0	12	22	50	41	0.090386	0.0826445	0.0746482	0.0604295	0.0566541
"\""@USER He is.\""\""\""\""\"""	0.616991847754	38	16	9	58	8	0.246396	0.154446	0.0938097	0.0772686	0.0450713
@USER @USER @USER @USER @USER These are policy issues where actual data applies. Obviously you are not familiar with the massive health care crises that existed before it was legal. Look into the uncontroversial (7-2) Roe decision and the Scotus statements regarding what made it so.	0.454030238092	32	55	22	33	50	0.173154	0.113005	0.0770392	0.0464798	0.0443526
@USER @USER I think u are right... She is in deed wearing the same Jersey🙌	0.415226299316	50	54	33	53	62	0.140946	0.111643	0.0695815	0.0538317	0.0392244
@USER That's what Lindsey Graham uses for a butt hole............	0.309473082423	12	50	19	25	54	0.0945546	0.0634498	0.0531791	0.0530804	0.0452091
Just #MAGA URL	0.295720089227	57	33	31	6	40	0.0691717	0.066823	0.0634671	0.062582	0.0336762
@USER 10 cities to avoid this winter	0.242574837059	62	56	20	28	42	0.0607526	0.0556194	0.0513808	0.0378698	0.0369523
@USER @USER Thank You🙏Followed You🍎 #Maga  💯🇺🇸🇺🇸🇺🇸 URL	0.352355811745	33	53	50	7	21	0.108172	0.0760624	0.0732795	0.0511575	0.0436842
@USER *click*  FUCK YOU!!	0.511479705572	32	55	37	58	19	0.168744	0.148066	0.0884396	0.0640193	0.0422115
@USER Dems trying to clean up their sloppy #kavanaugh #allegations     #ConfirmJudgeKavanaughNow #MAGA	0.339052654803	39	49	54	50	28	0.116857	0.0617333	0.0573732	0.0522517	0.0508373
@USER @USER @USER Chicago is the living proof that gun control doesn't work.	0.374640963972	42	50	54	32	55	0.199944	0.0628071	0.0401712	0.0370538	0.0346654
@USER I liked it in a so bad it's good way. She is so miscast it's amazing	0.293114382774	4	33	6	40	8	0.131853	0.0472067	0.040146	0.0371444	0.0367639
@USER @USER POTUS is there right now. He will do all he can to help these people and it is heart felt.  He will not politicize this like you liberals do.	0.458106387407	32	34	55	46	27	0.121127	0.098546	0.0930917	0.0919878	0.0533537
@USER Beto is anti American and believes in open borders and illegals recieving benefits. Texans need to keep our state red!	0.40517110005	32	55	33	50	54	0.159545	0.0978412	0.051915	0.0480249	0.0478448
@USER @USER @USER who's singular wiped out a number of Lib Dem councils in the North by going into bed with the Conservatives thus losing local election seats.  Now we have him trying to turn over a democratic vote on #Brexit. URL	0.498497501016	32	55	54	33	22	0.243538	0.148872	0.036381	0.0360578	0.0336487
@USER @USER This guy embezzeled at least a trillion dollars from the american people he is a divider of people he is full of hatred for the american people this guy cant be trusted look at our people that was in bengazi  they trusted him and most of them died	0.40596242249	32	55	22	33	0	0.171835	0.102649	0.0496794	0.0470018	0.0347971
"\""@USER @USER She is so cute!  And only for 2 days!\""\""\""\""\"""	0.608823366463	16	24	38	47	8	0.166771	0.152097	0.134657	0.0810656	0.074233
@USER Heil Facebook! Yeah...pretty much.	0.292111221701	54	50	53	33	10	0.0752321	0.0659186	0.0571549	0.0540823	0.0397233
@USER Neither does antifa	0.177764398977	50	0	54	22	56	0.0434291	0.035653	0.0350727	0.034163	0.0294466
@USER Again another b******* story no one is watching football because of this a******	0.36383991316	32	55	50	19	37	0.136381	0.0926497	0.0461399	0.0454157	0.0432542
@USER I think she really knows now but she is in denial!!	0.233226001263	54	0	62	12	49	0.0522054	0.0461129	0.0459074	0.045102	0.0438983
#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening @USER #Winning #QAnon #MAGA Why James Comey knows he's going to be indicted — 9/14/18 - YouTube URL	0.245827332139	32	33	54	40	31	0.0638118	0.0531385	0.0448259	0.0422261	0.041825
"\""@USER Joe - ANTIFA are not bullies. They are fighters fighting for democracy\""\""\""\""\"""	0.766302075237	24	16	58	47	53	0.428265	0.102244	0.100035	0.0954057	0.0403519
@USER OMG why do we care about these Hollywood Liberals??	0.299482237548	0	12	3	51	19	0.0811362	0.0621224	0.0555398	0.0553064	0.0453774
1. End the War on Drugs 2. Slash the shit out of taxes across the board 3. Repeal unconstitutional gun control laws URL	0.398519136012	42	51	44	32	12	0.224369	0.0503083	0.0447616	0.044061	0.0350191
@USER #Man'sNotBarryRoux you are goggle due you dig information ga o flake🙄🤔🤔🙄😁😁	0.232856333256	54	50	33	53	31	0.0630817	0.0558509	0.040238	0.0378727	0.035813
@USER @USER @USER @USER @USER Do the mass school shooting numbers take Republicans’ disinterest in gun control to keep their NRA $ coming into account?	0.429898496717	42	50	33	32	54	0.209913	0.0656101	0.0567202	0.0500666	0.0475887
@USER Um bc she is??????	0.400213085115	12	41	25	22	20	0.134931	0.122529	0.0560978	0.0438044	0.0428502
@USER And I will never watch your movies again because you are a maniac!	0.331604544073	55	32	56	54	44	0.088946	0.0798729	0.0715407	0.0467996	0.0444454
@USER @USER @USER The Nov election will tell the tale.  MSM laud Antifa;  alt-media expose them as Soros-shill shitheads.	0.349760945886	33	32	50	55	54	0.0890679	0.079316	0.0659117	0.0630588	0.0524065
@USER This just proves that liberals have no shame whatsoever. He’s a deceiver and a proven liar. Has the nerve to speak of “casting a shadow.”	0.409441187978	32	55	22	25	62	0.135336	0.118535	0.06064	0.0523478	0.0425821
@USER THE DEVIL MADE ME DO IT!!!!! THE UGLY FACE OF LIBERALS! I FEEL SORRY FOR THE INNOCENT HONEST ONES THAT ARE JUST BRAINWASHED!	0.358379721642	32	52	55	44	28	0.102365	0.0730185	0.0716589	0.0620506	0.0492868
@USER @USER Soutien total. Stop #fascisme #Antifa #AntiFascist	0.280960209668	38	58	55	32	56	0.114518	0.0499494	0.0450072	0.0373826	0.0341026
@USER @USER The problem for May is how it will devastate her government &amp; party. The ERG will go bonkers &amp; try to stop a second vote. Result chaos.  Many Conservatives fear this will totally destroy the party. But repressing it WILL.	0.379355419427	32	55	22	62	50	0.143236	0.106176	0.0480155	0.0418856	0.0400426
@USER she said her supporting gun control is more legitimate because “she has more life experience with it” (she knew people who deservedly got shot by Dorner)	0.297370120883	42	0	51	19	22	0.127584	0.0470274	0.0467762	0.0384351	0.0375476
@USER @USER Looks like @USER and liberals have already found him guilty like usual before anything has started. She is apart of the resistance and me-too movement. They have pics of her at marches with her pink hat. How much was she payed to play her part?	0.303158447146	33	32	50	58	55	0.120198	0.0628296	0.0425543	0.0409865	0.03659
@USER @USER There you go! An this is different how? #MAGA	0.416950758547	33	50	40	54	53	0.12424	0.10152	0.0706764	0.0677354	0.0527786
@USER @USER Antifa Tribute song - URL	0.289407070726	11	48	33	8	59	0.096188	0.0622684	0.0485364	0.0421973	0.040217
"\""#SecondAmendment I saw the Dems in the Kavanaugh hearings bring up common sense\""\"" gun control, time after time. @USER is a Chicago guy. Chicago has some of the very toughest gun laws in the country, yet it's the gun violence capital of the USA. How about this Dick, ++\""\""\"""	0.387987725437	11	42	24	47	16	0.126979	0.0758979	0.0690328	0.0656309	0.0504467
@USER We need complete and total gun control now. Philly needs to follow in the footsteps as chicago and london. #DemocraticSocialismNow #NoMoreGuns	0.433724204078	42	33	31	21	57	0.283194	0.0483684	0.037541	0.0333918	0.0312289
