id	tweet_ar	tweet_en	lbl
8586	@USER ولد عمي يا صرصري فالاخير اني بأسمي و صورتي يا وهمي يا مريض برا نيك	@USER was born, my uncle, I Srbar latter and Picture my name, my imaginary land, my patient Nick	OFF
8587	@USER الخيانة هي اللي خلت اسرائيل تهزمنا 😒<LF>حراكنا لم يكن فيه شهداء او ضحايا يا فهمانين يا بتوع المدارس 🙄🙄	@USER treason is Elly ago Israel beats us 😒 <LF> Hrakna which was not martyrs or victims of O Vhmanin O Ptoa schools 🙄🙄	NOT
8588	RT @USER: ولا يا ولا يا أهلاوي أنتَ يا ولا علي الماتش ناوي 🚩🏆<LF>#قدها__يا__اهلي URL	RT @USER: neither O nor O Ahlawy you, nor Almach Nawi 🚩🏆 <LF> # Qdha__aa__ahla URL	NOT
8589	RT @USER: كل حاجه منتهاها لـ النصيب <LF>القدر يا . . ياصلك يا تاصله<LF>.<LF>إن كتبها الله تجي لك من قريب<LF>و إن منعها الله فلا هي حاصله .	RT @USER: every need pipes.Zenith's share <LF> O destiny. . Ayaslk ya allotrope <LF>. <LF> If by God you soon TGI <LF> and prevent that God is not be summed up.	NOT
8590	اسمع يا مخي يا حبيبي والله بس باقي ساعتين شوف بس ساعتين و بعدها بخليك تنام اليوم تكفى شد حيلك شوي URL	Hear, O my brain, my love of God and the rest of the two Bs Look after two hours and Bs Bkhalik sleep today enough Shui pulling tricks URL	NOT
8591	كل ما قالوا انتهى يظهر بشكل اقوى كبير يا #ميسي يا اسطورة الزمان😍😍 #برشلونة_مانشستر_يونايتد	All they ended up showing stronger Big O # O Messi legend Elziman😍😍 # Brchillonh_mancstr_aonayatd	NOT
8592	يا بشمهندس يا مهندس عمارة الجيران<LF>ما كنت تخطط و تهندس في القلب كمان ❤️ 🎶🎵 URL	O Bheng O engineer building neighbors <LF> What you plan and engineer in the heart violin ❤️ 🎶🎵 URL	NOT
8593	@USER و انت طيب يا دوحا يا واحشنا كلنا فشخ مش هنتنازل غير انك تيجي حفلة التخرج معانا يا ابن الدلتا البار😂❤️	@USER and you are good, O Douha O Ahhna We all Vchk Mesh Huntnazl not you Tigi graduation party shine, son of Delta Albar😂❤️	OFF
8594	RT @USER: يا ذا العزِّة والجبروت يا مالك المُلك يا مَن أمَّنت يونس في بطن الحوت ونجَّيتَ موسى في التابوت وحفظت الحبيب محمداً بنسج العن…	RT @USER: The pride and O mighty, O King, O Malik from Younis secured in the belly of the whale and Moses in the ark, and my life is preserved preserved beloved Muhammad ... weave violence	NOT
8595	اوهه يا اوه يا اويا اويا اويللليييي بس URL	Aoha O O O Oya Oya Auilllaeye URL Bs	NOT
8596	يا إلهي يا أخوتي في الله لقد أشتقت لسماع صوت الأذان فأنا لم أسمعه منذ الظهيرة, لقد أشتقنا URL	Oh my God, my brothers in God, I miss to hear the voice of prayer, I have not heard him since noon, we missed URL	NOT
8597	يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد يا رب سعد	O Lord Saad, O Lord, Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord Saad, O Lord, Saad, O Lord, Saad, O Lord, Saad Saad, O Lord, O Lord, O Lord, Saad Saad Saad, O Lord, O Lord, O Lord, Saad Saad Al Saad, O Lord,	NOT
8598	@USER انهض يا عميد 💛🖤 انهض يا عميد 💛🖤 انهض يا عميد 💛🖤 انهض يا عميد 💛🖤 انهض يا عميد 💛🖤 انهض يا عميد 💛🖤	@USER O Dean Stand Up Stand Up 💛🖤 O Dean 💛🖤 O Dean 💛🖤 Stand Up Stand Up, O Dean 💛🖤 O Dean 💛🖤 Stand Up Stand Up, O Dean 💛🖤	NOT
8599	RT @USER: #ساعه_استجابه<LF>اللّهم إنّي أسألك يا فارج الهم ويا كاشف الغم ، يا مجيب دعوة المضطرين ، يا رحمن الدنيا يا رحيم الآخرة ، ارحمني…	RT @USER: # Sall_astjabh <LF> Oh God, I ask you, O Farge worry detector grief, O Mujibur call who are forced, Rahman O world, O merciful Hereafter, have mercy ...	NOT
8600	RT @USER: يا رجال الأمن يا درع الوطن وحماته<LF>يا دروع المملكة لا كثروا العدواني<LF>و يا صقور الجو يا ذخر الوطن ورماته<LF>جعل يفداكم ردي ا…	RT @USER: O O shield security men home and protectors <LF> O armor kingdom is not multiplied aggressive <LF> and O hawks air and O Thukhur home Rmath <LF> Make Afdakm a pink ...	NOT
8601	@USER تم التفل عليك انت والنصر وحمد الله يا عتيبي يا اكل الضبان <LF>URL	@USER was bagasse you and you victory and Hamad O God, O'Utaibi eating lizards <LF> URL	OFF
8602	يا ربي عليك يا محمود يا غباء انت	O Lord upon you, O Mahmoud, O you stupid	OFF
8603	يا نسمة الوادي يا وردة في بلادي ..	O inhabitants of the valley, O Rose in my country ..	NOT
8604	RT @USER: يا شبيه المسا يا وجه القمر❤️	RT @USER: Oh, my face is similar to Almsa Aalghemr❤️	NOT
8605	@USER يا ويلكم يا ويلكم يا ميت نهار ويلكم😂♥️♥️♥️🥰	@USER O Woe O Woe, O dead day and Alkm😂 ♥ ️ ♥ ️ ♥ ️🥰	NOT
8606	يا تكون قد الحياة.. يا تعيش وحيد وسط الدروب	O has life .. oh live single central routes	NOT
8607	* انا جايب 60 % وعاوز ابقي مهندس <LF>* سيب 8 تلاف جنيه وروح علي معهد تقاوي للهندسه والتكنولوجيا قلهم انا جايلكوا من طرف حاتم باشا <LF>* شكرا يا باشا <LF>* استني يا بأف <LF>فين الفلوووووس<LF>#اقفلوا_دكاكين_هندسة URL	* I Jayb 60% and Aaoz Keep Engineer <LF> * Sepp 8 Tlav pounds and the spirit of the Institute of Seed Engineering Technology Qlhm I Jaylkua by Hatem Basha <LF> * Thank you, Pasha <LF> * Estana O Buff <LF> Vin Filoowoos <LF > # Aagafloa_dakkakan_engh URL	OFF
8608	أحبك، يا شمسي يا حياتي،أحب عينيك مغمضتين وأحب أفكارك،أحب نطقك حروف العلّة،أحب روحك كاملةُ من رأسك حتى قدميك...	I love you, O sun, O my life, I love your eyes closed and love your thoughts, I love you pronounce the vowels, I love your soul full of your head until your feet ...	NOT
8609	الدوري يا زمالك ⁦🇦🇹⁩ الدوري يا زمالك ⁦🇦🇹⁩<LF>الدوري يا زمالك ⁦🇦🇹⁩ الدوري يا زمالك⁦ ⁦🇦🇹⁩<LF>الدوري يا زمالك ⁦🇦🇹⁩ الدوري يا زمالك ⁦🇦🇹⁩<LF>الدوري يا زمالك ⁦🇦🇹⁩ الدوري يا زمالك⁦ ⁦🇦🇹⁩<LF>الدوري يا زمالك ⁦🇦🇹⁩ الدوري يا زمالك ⁦🇦🇹⁩<LF>الدوري يا زمالك ⁦🇦🇹⁩ URL	League Ya Ya Zamalek 🇦🇹 League Zamalek 🇦🇹 <LF> League Ya Ya Zamalek 🇦🇹 League Zamalek 🇦🇹 <LF> League Ya Ya Zamalek 🇦🇹 League Zamalek 🇦🇹 < LF> League Zamalek Ya Ya 🇦🇹 League Zamalek 🇦🇹 <LF> League Ya Ya Zamalek 🇦🇹 League Zamalek 🇦🇹 <LF> League Ya Zamalek 🇦🇹 URL	NOT
8610	@USER 😂😂😂<LF>انا فعلوم ودي مفيهاش وسط يا امتياز يا تشيل 😂😂😂<LF>وبعدين بجد معنديش وقت 😂✋	@USER 😂😂😂 <LF> I Flom Woody Mvihash the center of my privilege, my chil 😂😂😂 <LF> and two-dimensional hard Mandah time 😂✋	NOT
8611	أحنا لعبنا ماتش وحش ومش اول ماتش وحش ومش هنقعد ندعم في لاعيبه علوق أنا اسف يعني خالد بوطيب ده أحنا دافعين فيه فلوس ليه أصلاً ده المفروض يدفع فلوس عشان يلعب ولا كهربا اللي مش بيعرف يستلم الكوره يا يسترجل يا يمشي حميد أحداد مش جناح والله ما بيلعب جناح ولا ينفع يلعب جناح !	Like us played Match monster mesh first Match monster mesh Hnqad support in Aibh Aellouk I'm sorry means Khaled Boutayeb de like us, arguing the money Les originally de supposed to pay money Ashan plays not Kahraba Elly Mesh knows how to receive Koura O Astrgel O walks Hamid Ohaddad Mesh wing and what God Balab suite does not help playing wing!	OFF
8612	@USER ده مقطع لأغنية التراس اهلاوي اللى غنوها بعد المذبحه :<LF>الكورة لما جينا كانت كدب وكانت خداع<LF>كانت مغيبه للعقول كانت للسلطة قناع<LF>بيحاولوا يكملوها وتبقى هم للبلاد<LF>.<LF>اه يا مجلس يا ابن الحرام <LF>.<LF>يعنى عارفين انها الهاء ومع ذالك ح	@USER de clip for the song ultras ahlawy Elly sang after the massacre: <LF> Koura When Gina was CDDB was deceiving <LF> was absent minds were power mask <LF> fetishes Akmloha are the rest of the country <LF>. <LF> Uh oh Council O Ibn Sacred <LF>. <LF> means knowing it is a distraction with the spectrum h	OFF
8613	@USER يا رخيصه يا رخيصه يا رخيصه يا رخيصه يا رخيصه	@USER O, O cheap Oh cheap cheap Oh cheap Oh cheap	OFF
8614	@USER يا صباح النور يا معلم رد انته بقى	@USER Ya Nour morning, a teacher response Expire remained	NOT
8615	@USER عسكر يا كلب يا حقير اتفو عليك يا اخواني يا نجس	@USER Askar O, O vile dog Atvo you, O my brothers, my unclean	OFF
8616	القم يا نصراوي القم يا وضيع جده يا طحلبي القمممم	O wheat Nasraoui wheat, my grandfather, my grubby algal Aalghemmmm	OFF
8617	يا قماعه يا قدعان ريناد طالبتني انزل فيد اغني فيه واثبتو ليوم كامل اطاوعها ولا استهدي بربي ؟ دونت سحبه باليز	O Qmall O Kdaan Renad Talaptna come down and the vid sing Athbto for a full day Atauaha not guided by BARBIE? Codified withdrawn Palese	NOT
8618	يا سسسساتر يا جانيني وش ذا 😱♥️♥️	O Ssssatr O Jannini u The 😱 ♥ ️ ♥ ️	NOT
8619	@USER @USER عمرهم ما نظمو شي عدل يا خبل يا عبد ال سلول ( الحملات هي الي ترتب والأخطاء وَيَا كثرها عندهم يقطونها على غيرهم 👌🏻<LF>والحرس وغيرهم يبيعون زقاير في الحرم 😂 خلها على الله <LF>وكذب وقول لا ما صارت	@USER @USER age what Nizo Shi Justice O dementia, O slave of Salool (campaigns are to sort and mistakes Loya Ktherha have Iqtonha on others 👌🏻 <LF> Guard and others are selling Ozkaar in the sanctuary 😂 Khalha on God <LF> and lie and say not what has become	OFF
8620	@USER لعنة الله عليكم يا تفه يا كذابين يا عملاء يا خونة يا اقزام يا تبع اميركا و اسرائيل	@USER curse you, O God, O Understand Liars O Clients O traitors, O, O pygmies followed by America and Israel	OFF
8621	يا تشد اليّد للأبد يا لا تلمسها أبداً.	O hand pulls forever O never touch it.	NOT
8622	يا ناعم العود يا سيد الملاح<LF>يا ناعس الطرف إرحم حالتي ..<LF>يا قمر عيد يا نور الصباح <LF>أبو خدودٍ يحلاها الوشاح	Oh fine lute Lord navigator <LF> O slumbering party my case .. mercy <LF> Ya Amar Ya Nour Festival Morning <LF> Abu Cheeks Ihllagha mantle	NOT
8623	@USER يا بنتي لا يا بنتي it wasn't me it was barry <LF>وبعدين مش اول مره انزل الصور ال باخدهالكوا لاا 😌😂😂😂😂	@USER, my daughter, not my daughter, it was not me it was barry <LF> and two-dimensional mesh first time sent down images of the Bakhaddhalkua aa 😌😂😂😂😂	NOT
8624	@USER يلا يا نسمه يا حبيبه بابا انا جايبلك بنانا 😂😂	@USER night breeze, O my beloved Papa I Jyblk Banana 😂😂	NOT
8625	@USER @USER لا مش غلط يا كابتن محمود يا كبير ف ناس تعبانه بدني محتاجه تريح ف بعض لاعيبه شبعانه لعب محتاجه تريح ف ناس ضامنه اماكنها حتي لو سيئين <LF>ف ناس بتلعب ع ناس ولا تستحق والله !!!	@USER @USER not mesh wrong O Captain Mahmoud O great people in physical Tabanh to relieve the needy in some Aibh Havanh play to relieve the needy people in their places, even if guarantor bad <LF> P p people Btalb people do not deserve God !!!	NOT
8626	@USER يا عين عين وجودي يا مدى هممي. يا منطقي و عباراتي و إيمائـي	@USER Ya Ein appointed Judy O over Hmma. O logical and my terms and Aamaia	NOT
8627	@USER يا خلود يا قمر 😍<LF>كل سنة و انتي طيبة و بخير دايما ❤💃🎉🎈	@USER O immortality O moon 😍 <LF> each year and Ante good and always fine ❤💃🎉🎈	NOT
8628	RT @USER: *إبتسموا يا غالين* <LF>*وسامحوا يا أحبة*<LF>واغسلوا قلوبكم من نزغات الشيطان وسوء الظن ، والتمسوا لإخوانكم الأعذار<LF>فنحن في أعوام تت…	RT @USER: * O Galen smiled * <LF> * and my loved ones Forgive * <LF> and wash your hearts of Shaytaan and mistrust, and sought excuses for your brothers <LF> We are in the years ... Tate	NOT
